CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
878041197,02/29/2016,22:29:00,02/29/2016,23:07:00,02/29/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. STATE POLICE,QUEENS,106,INSIDE,COMMERCIAL BUILDING,,,1031898,186190,40.677605279,-73.82821878,"(40.677605279, -73.82821878)"
509223258,02/29/2016,22:25:00,02/29/2016,22:28:00,02/29/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1007753,235353,40.812642367,-73.915095523,"(40.812642367, -73.915095523)"
233111810,02/29/2016,22:24:00,02/29/2016,22:25:00,02/29/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,OTHER,,,1003757,176148,40.650148957,-73.929702928,"(40.650148957, -73.929702928)"
913943312,02/29/2016,22:20:00,02/29/2016,22:25:00,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,,TRANSIT FACILITY (OTHER),,,942389,140403,40.551958861,-74.150636733,"(40.551958861, -74.150636733)"
517391383,02/29/2016,22:20:00,02/29/2016,22:44:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,GROCERY/BODEGA,,,998160,157711,40.599553815,-73.949911148,"(40.599553815, -73.949911148)"
443793802,02/29/2016,22:17:00,02/29/2016,22:20:00,02/29/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1003757,176148,40.650148957,-73.929702928,"(40.650148957, -73.929702928)"
351538638,02/29/2016,22:15:00,,,02/29/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1004841,177592,40.654109967,-73.925792047,"(40.654109967, -73.925792047)"
708240351,02/29/2016,22:15:00,02/29/2016,22:35:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,OTHER,,,1001982,173077,40.641723457,-73.936107669,"(40.641723457, -73.936107669)"
749542371,02/29/2016,22:15:00,02/29/2016,22:30:00,02/29/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1021151,189444,40.686588083,-73.866946449,"(40.686588083, -73.866946449)"
408124568,02/29/2016,22:14:00,02/29/2016,22:18:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,114,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,84,INSIDE,RESIDENCE - PUBLIC HOUSING,,FARRAGUT,988740,194815,40.701406016,-73.983808132,"(40.701406016, -73.983808132)"
917987614,02/29/2016,22:10:00,,,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,DRUG STORE,,,1001068,246349,40.842838501,-73.939217894,"(40.842838501, -73.939217894)"
674326187,02/29/2016,22:00:00,02/29/2016,22:10:00,02/29/2016,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,OPPOSITE OF,STREET,,,1012208,253419,40.862215299,-73.898926291,"(40.862215299, -73.898926291)"
368019434,02/29/2016,21:55:00,02/29/2016,22:00:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,CHAIN STORE,,,989487,190443,40.689405478,-73.981117453,"(40.689405478, -73.981117453)"
750216515,02/29/2016,21:50:00,02/29/2016,22:00:00,02/29/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,61,INSIDE,RESIDENCE - PUBLIC HOUSING,,SHEEPSHEAD BAY,1001019,156467,40.596134338,-73.939618902,"(40.596134338, -73.939618902)"
572365557,02/29/2016,21:45:00,02/29/2016,21:48:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1018403,210456,40.744271978,-73.87674838,"(40.744271978, -73.87674838)"
510336158,02/29/2016,21:40:00,02/29/2016,21:57:00,02/29/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1001751,241630,40.829884885,-73.936761711,"(40.829884885, -73.936761711)"
407366458,02/29/2016,21:32:00,02/29/2016,21:54:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,,FAST FOOD,,,995433,221254,40.773968602,-73.959625691,"(40.773968602, -73.959625691)"
962245860,02/29/2016,21:30:00,02/29/2016,21:40:00,02/29/2016,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,7,FRONT OF,RESIDENCE - PUBLIC HOUSING,,RUTGERS,987063,198657,40.711952093,-73.989854676,"(40.711952093, -73.989854676)"
671688508,02/29/2016,21:25:00,02/29/2016,21:37:00,02/29/2016,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,,STREET,,,1024769,266520,40.898124716,-73.853435959,"(40.898124716, -73.853435959)"
791714409,02/29/2016,21:25:00,02/29/2016,21:30:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE - APT. HOUSE,,,1032102,213122,40.751525951,-73.827291877,"(40.751525951, -73.827291877)"
279722478,02/29/2016,21:20:00,02/29/2016,21:39:00,02/29/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,FRONT OF,STREET,,,1003695,182269,40.666949891,-73.929908711,"(40.666949891, -73.929908711)"
306719793,02/29/2016,21:15:00,,,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,992652,217358,40.763278173,-73.969671245,"(40.763278173, -73.969671245)"
406829560,02/29/2016,21:15:00,02/29/2016,21:30:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,43,FRONT OF,RESIDENCE - PUBLIC HOUSING,,CASTLE HILL,1026553,237773,40.819214563,-73.847164302,"(40.819214563, -73.847164302)"
510900516,02/29/2016,21:14:00,02/29/2016,21:38:00,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,FRONT OF,BUS (NYC TRANSIT),,,996507,219136,40.76815382,-73.955751921,"(40.76815382, -73.955751921)"
430221956,02/29/2016,21:10:00,02/29/2016,21:15:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1017863,241678,40.829970011,-73.878540928,"(40.829970011, -73.878540928)"
402286444,02/29/2016,21:00:00,02/29/2016,21:15:00,02/29/2016,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,112,INSIDE,CHAIN STORE,,,1021974,206302,40.732855777,-73.863884488,"(40.732855777, -73.863884488)"
729513361,02/29/2016,21:00:00,,,02/29/2016,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,,STREET,,,1020990,256795,40.871449204,-73.867158697,"(40.871449204, -73.867158697)"
777783448,02/29/2016,21:00:00,02/29/2016,21:20:00,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1032493,257233,40.872596004,-73.825563635,"(40.872596004, -73.825563635)"
363538205,02/29/2016,20:55:00,02/29/2016,21:05:00,02/29/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,STREET,,,1007245,217937,40.764841468,-73.91699032,"(40.764841468, -73.91699032)"
755339029,02/29/2016,20:55:00,02/29/2016,21:05:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE-HOUSE,,,1004812,187734,40.68194756,-73.92586563,"(40.68194756, -73.92586563)"
923900861,02/29/2016,20:52:00,02/29/2016,20:54:00,02/29/2016,352,CRIMINAL TRESPASS,203,"TRESPASS 3, CRIMINAL",COMPLETED,MISDEMEANOR,PORT AUTHORITY,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.679980738,-73.776233907,"(40.679980738, -73.776233907)"
125215217,02/29/2016,20:50:00,02/29/2016,21:00:00,02/29/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE-HOUSE,,,1051520,155790,40.594036695,-73.757780046,"(40.594036695, -73.757780046)"
563844551,02/29/2016,20:50:00,02/29/2016,22:50:00,02/29/2016,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,112,INSIDE,RESIDENCE - APT. HOUSE,,,1025683,204569,40.728082527,-73.850512249,"(40.728082527, -73.850512249)"
760130699,02/29/2016,20:50:00,02/29/2016,21:00:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,1000534,216137,40.759915838,-73.941221142,"(40.759915838, -73.941221142)"
243281880,02/29/2016,20:45:00,02/29/2016,20:55:00,02/29/2016,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,94,,TAXI (LIVERY LICENSED),,,994535,201313,40.719236649,-73.962898373,"(40.719236649, -73.962898373)"
991436282,02/29/2016,20:45:00,,,02/29/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,987542,179563,40.659543257,-73.988136201,"(40.659543257, -73.988136201)"
127353335,02/29/2016,20:45:00,02/29/2016,20:50:00,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,987542,179563,40.659543257,-73.988136201,"(40.659543257, -73.988136201)"
958524837,02/29/2016,20:45:00,02/29/2016,21:00:00,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,OPPOSITE OF,STREET,,,1008208,242974,40.833558624,-73.9134246,"(40.833558624, -73.9134246)"
874329728,02/29/2016,20:40:00,02/29/2016,20:45:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE - APT. HOUSE,,,1025407,209036,40.740344615,-73.851480723,"(40.740344615, -73.851480723)"
399572199,02/29/2016,20:30:00,02/29/2016,20:31:00,02/29/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,FRONT OF,STREET,,,1015113,246509,40.843239737,-73.888455809,"(40.843239737, -73.888455809)"
398802866,02/29/2016,20:30:00,02/29/2016,20:32:00,02/29/2016,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,,STREET,,,1011792,196876,40.707021255,-73.900662042,"(40.707021255, -73.900662042)"
678840459,02/29/2016,20:30:00,,,02/29/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,,STREET,,,1000538,232589,40.8050722,-73.941166819,"(40.8050722, -73.941166819)"
158174534,02/29/2016,20:30:00,,,02/29/2016,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1008019,180090,40.660958468,-73.914329825,"(40.660958468, -73.914329825)"
953124316,02/29/2016,20:30:00,,,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,1007937,189348,40.68636981,-73.914592848,"(40.68636981, -73.914592848)"
260538664,02/29/2016,20:30:00,02/29/2016,20:40:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,23,FRONT OF,STREET,,,997908,225716,40.786212135,-73.950680737,"(40.786212135, -73.950680737)"
790088804,02/29/2016,20:25:00,02/29/2016,20:30:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,,,988855,217773,40.764420034,-73.983377672,"(40.764420034, -73.983377672)"
809065788,02/29/2016,20:24:00,02/29/2016,20:25:00,02/29/2016,117,DANGEROUS DRUGS,568,"MARIJUANA, POSSESSION 1, 2 & 3",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,,STREET,,,1000538,186727,40.67919247,-73.941277867,"(40.67919247, -73.941277867)"
827048718,02/29/2016,20:20:00,02/29/2016,20:25:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,CHAIN STORE,,,1008249,237978,40.819845921,-73.913294309,"(40.819845921, -73.913294309)"
809654843,02/29/2016,20:20:00,02/29/2016,20:30:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,RESIDENCE - APT. HOUSE,,,997250,197948,40.709996955,-73.953110528,"(40.709996955, -73.953110528)"
780719627,02/29/2016,20:20:00,02/29/2016,20:20:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,INSIDE,GROCERY/BODEGA,,,1050184,190960,40.690580484,-73.762246892,"(40.690580484, -73.762246892)"
373833308,02/29/2016,20:20:00,,,02/29/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE - APT. HOUSE,,,963099,159638,40.60482871,-74.076172794,"(40.60482871, -74.076172794)"
881524234,02/29/2016,20:17:00,02/29/2016,20:17:00,02/29/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,FRONT OF,STREET,,,1017881,245845,40.841407145,-73.878454992,"(40.841407145, -73.878454992)"
844920280,02/29/2016,20:15:00,02/29/2016,20:30:00,02/29/2016,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,111,INSIDE,RESIDENCE-HOUSE,,,1051110,209656,40.741889394,-73.75872211,"(40.741889394, -73.75872211)"
808475855,02/29/2016,20:15:00,02/29/2016,20:20:00,02/29/2016,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,INSIDE,RESIDENCE - APT. HOUSE,,,997909,180451,40.6619707,-73.950768987,"(40.6619707, -73.950768987)"
930587860,02/29/2016,20:15:00,,,02/29/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1003946,238039,40.82002399,-73.928840638,"(40.82002399, -73.928840638)"
452402627,02/29/2016,20:15:00,02/29/2016,21:00:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,SMALL MERCHANT,,,987358,204898,40.729082038,-73.988787701,"(40.729082038, -73.988787701)"
410972317,02/29/2016,20:11:00,02/29/2016,20:16:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,OTHER,,,989894,173886,40.643959939,-73.979663719,"(40.643959939, -73.979663719)"
884052494,02/29/2016,20:10:00,02/29/2016,20:17:00,02/29/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,OPPOSITE OF,STREET,,,998437,228299,40.793300943,-73.948764998,"(40.793300943, -73.948764998)"
494953114,02/29/2016,20:10:00,,,02/29/2016,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1008338,241010,40.828167655,-73.912961872,"(40.828167655, -73.912961872)"
142443866,02/29/2016,20:08:00,02/29/2016,20:40:00,02/29/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,DEPARTMENT STORE,,,1002996,229133,40.795581553,-73.932297815,"(40.795581553, -73.932297815)"
266506284,02/29/2016,20:05:00,02/29/2016,20:10:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1010496,247755,40.846674569,-73.905137768,"(40.846674569, -73.905137768)"
989230075,02/29/2016,20:05:00,02/29/2016,20:07:00,02/29/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,,STREET,SOUTH PACIFIC PLAYGROUND,,1005893,185334,40.675357528,-73.921975818,"(40.675357528, -73.921975818)"
715913401,02/29/2016,20:00:00,02/29/2016,20:16:00,02/29/2016,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,INSIDE,TELECOMM. STORE,,,1011800,261419,40.884174114,-73.900368416,"(40.884174114, -73.900368416)"
727751970,02/29/2016,20:00:00,02/29/2016,20:20:00,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,FRONT OF,STREET,,,1030003,246955,40.84439928,-73.83463715,"(40.84439928, -73.83463715)"
488747064,02/29/2016,20:00:00,02/29/2016,20:05:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,,HIGHWAY/PARKWAY,,,1030953,194101,40.699324157,-73.831570888,"(40.699324157, -73.831570888)"
924423739,02/29/2016,20:00:00,02/29/2016,20:35:00,02/29/2016,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESTAURANT/DINER,,,989222,220448,40.771762018,-73.982050845,"(40.771762018, -73.982050845)"
879418823,02/29/2016,20:00:00,,,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,,,997925,231944,40.803306283,-73.950606668,"(40.803306283, -73.950606668)"
827535278,02/29/2016,20:00:00,,,02/29/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,69,FRONT OF,STORE UNCLASSIFIED,,,1006707,171235,40.636656843,-73.9190882,"(40.636656843, -73.9190882)"
524586101,02/29/2016,20:00:00,02/29/2016,20:10:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,FRONT OF,RESIDENCE - APT. HOUSE,,,961142,160880,40.608232858,-74.083224807,"(40.608232858, -74.083224807)"
274824937,02/29/2016,20:00:00,02/29/2016,20:05:00,02/29/2016,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,,,1000382,192387,40.694728158,-73.941826747,"(40.694728158, -73.941826747)"
936978169,02/29/2016,20:00:00,02/29/2016,21:15:00,02/29/2016,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,GYM/FITNESS FACILITY,,,1011359,216791,40.761684337,-73.902143559,"(40.761684337, -73.902143559)"
756866101,02/29/2016,20:00:00,02/29/2016,20:15:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,998290,217159,40.762724815,-73.949319165,"(40.762724815, -73.949319165)"
643903081,02/29/2016,20:00:00,02/29/2016,20:10:00,02/29/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,,STREET,,,1010043,194331,40.700041101,-73.906980136,"(40.700041101, -73.906980136)"
234734151,02/29/2016,19:50:00,,,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1002676,176059,40.649906986,-73.933598833,"(40.649906986, -73.933598833)"
745015576,02/29/2016,19:50:00,02/29/2016,20:00:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,83,FRONT OF,STREET,,,1008349,194255,40.699837274,-73.913089739,"(40.699837274, -73.913089739)"
672166013,02/29/2016,19:50:00,02/29/2016,19:55:00,02/29/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,FRONT OF,RESIDENCE-HOUSE,,,1030030,264020,40.891237293,-73.834422983,"(40.891237293, -73.834422983)"
716290878,02/29/2016,19:50:00,02/29/2016,19:55:00,02/29/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1011190,242929,40.83342652,-73.902648758,"(40.83342652, -73.902648758)"
634975322,02/29/2016,19:48:00,02/29/2016,19:49:00,02/29/2016,116,SEX CRIMES,177,SEXUAL ABUSE,COMPLETED,FELONY,N.Y. TRANSIT POLICE,QUEENS,108,,TRANSIT - NYC SUBWAY,,,,,,,
696598145,02/29/2016,19:45:00,02/29/2016,20:07:00,02/29/2016,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,INSIDE,RESIDENCE - APT. HOUSE,,,1023604,205921,40.731802925,-73.858005308,"(40.731802925, -73.858005308)"
775530532,02/29/2016,19:45:00,02/29/2016,19:50:00,02/29/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESTAURANT/DINER,,,989796,221920,40.775801931,-73.979977295,"(40.775801931, -73.979977295)"
504781705,02/29/2016,19:40:00,02/29/2016,20:22:00,02/29/2016,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,,,1016782,260544,40.881755556,-73.882355561,"(40.881755556, -73.882355561)"
